,date,NO2_govt,SO2_govt,PM2.5_govt,CO_sat,NO2_sat,SO2_sat,index
1112,2021-01-17,10.930000000000001,5.613333333333333,32.125,118.62721266666667,5.765416096846328,0.18765343099999998,7789
1113,2021-01-18,12.780000000000001,5.305,39.105000000000004,106.13196846666666,5.728548000000001,-0.020655737999999996,7791
1114,2021-01-19,18.90833333333333,4.358333333333333,41.531666666666666,111.894527,5.888675874824832,0.03358556249368717,7798
1115,2021-01-20,15.793333333333335,4.8933333333333335,49.846666666666664,122.22818168446801,6.828066000000001,0.0654567275,7810
1116,2021-01-21,14.856666666666667,4.983333333333333,54.673333333333325,120.85850666666666,6.201723037572693,0.04104937513381136,7812
1117,2021-01-22,13.283333333333333,4.826666666666667,48.64166666666667,119.11631398082537,5.777214933333333,0.03861989548117233,7819
1118,2021-01-23,14.268333333333333,4.28,33.25,122.83756699999999,6.8867032,0.039860122,7831
1119,2021-01-24,14.441666666666665,4.216666666666667,40.303333333333335,119.40841241715627,6.445993600000001,0.027666811999999985,7834
1120,2021-01-25,16.611666666666668,3.6283333333333334,50.465,103.55142866666667,5.4875696000000005,0.013594170666666664,7840
1121,2021-01-26,15.604999999999999,3.986666666666667,43.31166666666667,108.673703,5.84360490187702,0.03158360394752364,7852
1122,2021-01-27,17.09,4.1000000000000005,47.330000000000005,110.497543,5.184570000000001,-0.03244504966666666,7855
1123,2021-01-28,18.153333333333332,5.403333333333333,55.906666666666666,117.50186466666666,6.204979328722995,0.040324830467476265,7866
1124,2021-01-29,19.066666666666666,5.776666666666666,59.849999999999994,121.96411913352136,5.371147466666668,-0.140000001,7869
1125,2021-01-30,17.516666666666666,3.8866666666666667,59.57833333333334,126.36883166666667,6.377580108181195,0.044061857672355424,7880
1126,2021-01-31,13.743333333333332,4.6049999999999995,56.01833333333334,121.07259467257805,5.957475600000001,0.239819378,7882
1127,2021-02-01,17.896666666666665,3.658333333333333,41.42166666666667,142.60876933333333,6.2559632,0.008059639333333335,7889
1128,2021-02-02,18.163333333333334,3.2600000000000002,38.949999999999996,125.45691199999999,6.024120987796336,-0.022239141000000004,7901
1129,2021-02-03,18.2,3.3550000000000004,45.635,142.647574,6.736347066666667,-0.030279522333333333,7903
1130,2021-02-04,17.56,3.953333333333333,45.915,135.58504466666668,3.4612116000000004,0.04610826156415363,7910
1131,2021-02-05,17.186666666666667,6.803333333333334,46.24,120.30458770373434,6.0776076,0.0024383490000000015,7922
1132,2021-02-06,18.05666666666667,7.323333333333333,54.723333333333336,124.05992766666667,6.285554641300942,0.04534404334303547,7925
1133,2021-02-07,15.316666666666668,7.724999999999999,54.20666666666667,120.70608617158439,5.922350933333334,0.04363107157551314,7931
1134,2021-02-08,10.878333333333332,7.105,49.07,126.543455,4.7561368,0.183247954,7943
1135,2021-02-09,23.176666666666666,9.498333333333333,46.574999999999996,120.65704906773965,5.3981944,-0.013076120999999996,7946
1136,2021-02-10,21.80333333333333,5.161666666666666,52.251666666666665,117.831708,6.373858000000001,0.04895514633333334,7957
1137,2021-02-11,19.03333333333333,5.708333333333333,49.63166666666666,109.5274152,6.332140800000001,0.03535003930146647,7960
1138,2021-02-12,18.703333333333333,5.185,51.776666666666664,107.315524,5.293597466666667,0.09651365766666666,7971
1139,2021-02-13,20.14833333333333,6.353333333333333,52.576666666666675,117.13321633333334,6.165775889898928,0.040605602394417385,7974
1140,2021-02-14,16.53833333333333,5.525000000000001,48.125,120.88483108998402,6.172134000000001,0.19997173199999999,7980
1141,2021-02-15,17.968333333333334,5.141666666666667,50.221666666666664,105.74391733333334,5.942943385914454,0.0328546547894304,7992
1142,2021-02-16,17.058333333333334,5.351666666666667,50.395,120.57034445898029,5.583825600000001,0.610096574,7994
