,date,Agartala,Agra,Aizwal,Amritsar,Asansol,Aurangabad,Bareilly,Belgaum,Bengaluru,Bhopal,Chandigarh,Chennai,Coimbatore,Dehradun,DurgBhilai,Faridabad,Gandhinagar,Gangtok,Ghaziabad,Gwalior,Hyderabad,Imphal,Indore,Jabalpur,Jaipur,Jalandhar,Jodhpur,Kanpur,Kochi,Kohima,Kolkata,Kota,Kozhikode,Lucknow,Ludhiana,Mangaluru,Meerut,Miami,Moradabad,Mumbai,Mysuru,Nashik,NewDelhi,Patna,Pondicherry,Prayagraj,Pune,Shillong,Solapur,Srinagar,Thiruvananthapuram,Varanasi,Vijaywada,Visakhapatnam
1956,12/26/2012,139.34914,-9999,129.919499,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,116.648152,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,131.782144,-9999,-9999,154.599547,-9999,110.769179,131.782144,-9999,117.230229,-9999,124.098733,-9999,133.411959,-9999,-9999,-9999,150.05935,-9999,127.474777,133.179128,134.692527,-9999,-9999,140.047632,138.999894,-9999,123.468324
1957,12/28/2012,154.832378,-9999,150.641426,-9999,-9999,-9999,-9999,145.286322,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,122.352503,-9999,-9999,-9999,-9999,133.528374,-9999,-9999,-9999,-9999,-9999,-9999,149.710104,-9999,150.757842,-9999,164.72768,-9999,-9999,155.996531,-9999,134.808943,-9999,137.835741,-9999,143.423676,-9999,153.668225,-9999,-9999,158.441253,125.612132,-9999,-9999,144.005753,-9999,-9999,-9999
1958,12/30/2012,151.572749,-9999,155.763701,-9999,-9999,-9999,-9999,176.718459,-9999,-9999,-9999,140.513293,-9999,-9999,-9999,-9999,131.200068,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,134.343281,-9999,138.650648,-9999,148.080289,-9999,-9999,155.763701,-9999,138.999894,-9999,161.235221,-9999,138.650648,-9999,-9999,143.772922,-9999,176.019967,-9999,-9999,-9999,133.179128,-9999,163.214281,-9999
1959,1/2/2013,127.358362,-9999,117.46306,-9999,162.515789,-9999,-9999,147.148967,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,101.339538,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,140.804332,-9999,-9999,167.638063,-9999,-9999,144.354999,-9999,116.240699,-9999,126.543455,-9999,137.952156,-9999,141.677447,-9999,130.734406,-9999,132.597052,144.704245,125.030056,-9999,-9999,-9999,134.110451,-9999,150.861066
1960,1/4/2013,146.217644,-9999,138.184987,-9999,155.880116,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,115.949661,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,132.13139,-9999,151.572749,-9999,126.310624,-9999,-9999,126.310624,-9999,126.65987,-9999,145.984814,-9999,129.104592,-9999,137.37008,-9999,161.468051,142.8416,153.318979,-9999,-9999,153.551809,150.408596,-9999,-9999
1961,1/6/2013,121.071935,-9999,120.373443,-9999,152.736902,-9999,-9999,129.453838,-9999,-9999,-9999,135.391019,-9999,-9999,-9999,-9999,132.829882,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,157.50993,-9999,138.417818,-9999,138.068572,-9999,-9999,137.137249,-9999,123.982318,-9999,146.450475,-9999,143.074431,-9999,162.050128,154.948793,-9999,160.303898,137.60291,-9999,-9999,143.074431,-9999,-9999,-9999
1962,1/8/2013,126.892701,-9999,128.173269,-9999,-9999,-9999,-9999,157.393515,-9999,-9999,-9999,137.020834,-9999,-9999,-9999,-9999,139.931217,-9999,-9999,121.18835,-9999,-9999,-9999,-9999,-9999,-9999,140.280463,130.268745,147.847459,-9999,-9999,-9999,150.990672,132.480636,-9999,142.143108,-9999,126.194209,-9999,152.620487,-9999,136.438757,-9999,-9999,162.282959,125.728548,157.859176,123.633072,-9999,-9999,142.608769,-9999,140.513293,150.990672
1963,1/10/2013,-9999,-9999,-9999,-9999,-9999,-9999,-9999,155.996531,-9999,-9999,-9999,133.295543,-9999,-9999,-9999,-9999,129.570253,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,129.337423,138.417818,137.835741,-9999,-9999,-9999,139.34914,138.417818,-9999,132.829882,-9999,125.961378,-9999,152.03841,-9999,158.092007,-9999,-9999,129.686669,117.754098,147.963874,130.15233,-9999,-9999,144.58783,117.521267,140.978955,136.436119
1964,1/11/2013,150.757842,-9999,154.366717,-9999,174.390152,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,126.776285,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,119.44212,119.907781,-9999,164.72768,-9999,123.050995,119.44212,-9999,127.474777,-9999,114.087015,-9999,162.632205,-9999,150.175765,-9999,153.202564,-9999,118.918251,161.817297,173.45883,-9999,-9999,129.337423,127.824023,-9999,133.942405
1965,1/13/2013,145.286322,-9999,145.402737,-9999,-9999,-9999,-9999,154.250301,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,113.097485,-9999,-9999,-9999,-9999,144.471414,-9999,-9999,-9999,-9999,-9999,-9999,130.268745,-9999,148.31312,-9999,130.15233,-9999,-9999,125.961378,-9999,118.801836,-9999,148.31312,-9999,124.098733,-9999,134.226866,119.674951,-9999,140.978955,142.8416,-9999,-9999,126.892701,-9999,-9999,-9999
1966,1/15/2013,122.119673,-9999,120.606273,-9999,-9999,-9999,-9999,141.211785,-9999,-9999,-9999,112.457201,-9999,-9999,-9999,-9999,109.081157,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,128.638931,-9999,128.173269,-9999,136.904418,-9999,-9999,133.644789,-9999,137.486495,-9999,142.725185,-9999,107.276719,-9999,-9999,118.394382,-9999,143.656507,131.316483,-9999,-9999,123.283826,-9999,105.181243,-9999
1967,1/17/2013,126.194209,-9999,127.241947,-9999,-9999,-9999,-9999,143.540092,-9999,-9999,-9999,128.4061,-9999,-9999,-9999,-9999,104.191713,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,169.384293,125.844963,-9999,-9999,-9999,117.113814,169.384293,-9999,117.69589,-9999,-9999,-9999,136.089511,-9999,122.352503,-9999,-9999,130.268745,163.912773,125.495717,151.107088,-9999,-9999,128.289685,161.933713,101.106707,131.017328
1968,1/18/2013,114.087015,-9999,112.107955,-9999,140.978955,-9999,-9999,141.211785,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,109.197572,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,147.265382,-9999,-9999,130.268745,-9999,-9999,147.265382,-9999,106.520019,-9999,128.289685,-9999,104.133505,-9999,128.4061,-9999,137.60291,-9999,126.194209,-9999,143.889338,-9999,-9999,-9999,136.205927,-9999,123.241008
1969,1/20/2013,135.856681,-9999,124.447979,-9999,134.343281,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,105.76332,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,113.719134,-9999,123.749487,-9999,143.772922,-9999,114.261638,-9999,-9999,121.071935,-9999,120.489858,-9999,149.477273,-9999,117.055606,-9999,114.669092,-9999,125.262886,147.963874,128.755346,-9999,-9999,105.414074,117.928721,-9999,-9999
1970,1/22/2013,126.776285,-9999,137.020834,-9999,124.215148,-9999,-9999,-9999,-9999,-9999,-9999,112.282578,-9999,-9999,-9999,-9999,119.325705,-9999,-9999,-9999,-9999,123.633072,-9999,-9999,-9999,-9999,140.756449,-9999,118.219759,-9999,133.179128,-9999,124.797225,-9999,-9999,115.833245,-9999,118.394382,-9999,143.540092,-9999,118.510798,-9999,119.44212,103.958882,-9999,126.65987,110.128894,-9999,-9999,123.400241,-9999,94.6456566,-9999
1971,1/24/2013,115.018338,134.576112,118.277967,-9999,-9999,-9999,132.364221,112.457201,-9999,-9999,-9999,107.800588,-9999,-9999,-9999,-9999,119.674951,-9999,-9999,129.104592,-9999,-9999,-9999,-9999,-9999,-9999,142.860725,128.697138,120.024197,-9999,-9999,-9999,120.839104,126.65987,-9999,112.282578,-9999,117.346644,-9999,133.528374,-9999,109.139364,-9999,-9999,112.573616,138.417818,131.432898,105.821528,-9999,-9999,119.674951,-9999,104.424544,113.417627
1972,1/26/2013,-9999,117.521267,-9999,-9999,-9999,-9999,-9999,133.994035,-9999,-9999,-9999,118.103344,-9999,-9999,-9999,-9999,122.585334,-9999,-9999,112.22437,-9999,-9999,-9999,-9999,-9999,-9999,119.190654,114.989234,137.37008,-9999,-9999,-9999,121.886842,116.822775,-9999,110.652763,-9999,133.295543,-9999,135.274604,-9999,99.8261385,-9999,-9999,122.119673,115.018338,137.486495,141.444616,-9999,-9999,120.839104,118.161552,118.801836,123.946737
1973,1/27/2013,132.480636,-9999,126.077794,-9999,127.009116,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,98.2545316,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,118.801836,132.13139,128.871761,123.400241,-9999,108.324457,118.801836,-9999,117.812306,-9999,130.734406,-9999,140.047632,-9999,104.540959,-9999,126.077794,-9999,116.822775,137.37008,139.931217,-9999,-9999,125.961378,122.352503,-9999,130.933415
1974,1/29/2013,133.528374,-9999,117.812306,-9999,-9999,-9999,-9999,145.169906,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,123.982318,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,131.549314,-9999,123.400241,-9999,122.468919,-9999,-9999,126.42704,-9999,126.892701,-9999,145.984814,-9999,144.005753,-9999,129.570253,-9999,-9999,162.166543,-9999,-9999,-9999,108.382665,-9999,-9999,-9999
1975,1/31/2013,132.597052,-9999,128.056854,-9999,-9999,-9999,-9999,149.710104,-9999,-9999,-9999,111.118425,-9999,-9999,-9999,-9999,138.068572,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,134.692527,154.832378,122.701749,-9999,126.310624,-9999,138.767064,-9999,-9999,129.686669,-9999,147.847459,-9999,154.832378,-9999,152.271241,-9999,-9999,126.892701,-9999,162.74862,-9999,-9999,-9999,118.976459,-9999,140.164047,-9999
1976,2/2/2013,132.480636,-9999,120.722689,-9999,-9999,-9999,-9999,154.250301,-9999,-9999,-9999,113.097485,-9999,-9999,-9999,-9999,154.832378,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,152.387656,122.468919,-9999,-9999,-9999,130.617991,152.387656,-9999,124.098733,-9999,132.597052,-9999,152.504072,-9999,145.519152,-9999,-9999,117.346644,152.853318,164.72768,119.325705,-9999,-9999,119.325705,152.853318,-9999,136.651617
1977,2/3/2013,134.226866,-9999,127.591193,-9999,146.33406,-9999,-9999,131.665729,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,137.253664,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,130.676199,-9999,-9999,140.164047,-9999,-9999,129.337423,-9999,109.197572,-9999,132.713467,-9999,148.429535,-9999,154.133886,-9999,143.307261,-9999,129.919499,-9999,138.417818,-9999,-9999,-9999,133.179128,-9999,136.898043
1978,2/5/2013,128.056854,-9999,124.098733,-9999,143.540092,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,107.218511,-9999,-9999,-9999,-9999,120.955519,-9999,-9999,-9999,-9999,-9999,-9999,133.411959,130.035914,132.713467,-9999,120.722689,-9999,-9999,133.179128,-9999,131.200068,-9999,136.555173,-9999,109.372195,-9999,139.581971,-9999,154.715963,144.238584,126.194209,-9999,-9999,122.701749,169.151463,-9999,-9999
1979,2/7/2013,134.692527,-9999,127.824023,-9999,155.414455,-9999,-9999,-9999,-9999,-9999,-9999,133.994035,-9999,-9999,-9999,-9999,112.107955,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,124.68081,-9999,152.736902,-9999,163.796358,-9999,151.689164,-9999,-9999,142.958015,-9999,127.241947,-9999,137.137249,-9999,118.685421,-9999,157.859176,140.047632,-9999,125.030056,-9999,-9999,-9999,135.391019,-9999,123.865902,-9999
1980,2/11/2013,-9999,-9999,-9999,-9999,-9999,-9999,-9999,151.689164,-9999,-9999,-9999,150.525011,-9999,-9999,-9999,-9999,133.87762,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,132.364221,118.219759,146.683306,-9999,-9999,-9999,136.904418,118.743628,-9999,124.797225,-9999,135.856681,-9999,156.345777,-9999,154.366717,-9999,-9999,138.999894,128.988177,-9999,-9999,-9999,-9999,137.952156,123.050995,154.599547,151.048459
1981,2/12/2013,117.870513,-9999,101.397745,-9999,122.119673,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,114.087015,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,152.620487,138.534233,-9999,123.283826,-9999,130.617991,152.620487,-9999,139.465556,-9999,124.91364,-9999,151.223503,-9999,133.994035,-9999,130.15233,-9999,166.590326,159.488991,-9999,-9999,-9999,139.11631,147.498213,-9999,158.790499
1982,2/14/2013,123.865902,-9999,128.638931,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,119.325705,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,159.372576,-9999,131.083652,-9999,148.31312,-9999,-9999,145.984814,-9999,127.125531,-9999,154.483132,-9999,156.112947,-9999,115.134753,-9999,-9999,161.933713,110.652763,-9999,-9999,147.381797,-9999,-9999,-9999
1983,2/16/2013,159.488991,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,152.853318,-9999,-9999,-9999,-9999,123.400241,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,137.719326,-9999,161.584467,-9999,150.525011,-9999,-9999,135.973096,-9999,128.056854,-9999,130.035914,-9999,105.530489,-9999,-9999,158.790499,-9999,131.316483,-9999,-9999,-9999,133.761205,-9999,155.647285,-9999
1984,2/18/2013,149.360858,-9999,-9999,-9999,-9999,-9999,-9999,124.098733,-9999,-9999,-9999,149.360858,-9999,-9999,-9999,-9999,126.077794,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,130.38516,-9999,-9999,-9999,132.480636,-9999,-9999,121.071935,-9999,140.047632,-9999,141.444616,-9999,112.107955,-9999,-9999,150.29218,139.814802,130.850822,147.381797,-9999,-9999,131.782144,148.429535,110.769179,123.388149
1985,2/19/2013,119.20929,-9999,111.642294,-9999,128.638931,-9999,-9999,135.158189,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,120.257027,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,135.391019,-9999,-9999,126.077794,-9999,-9999,135.391019,-9999,113.563146,-9999,137.835741,-9999,157.626346,-9999,154.832378,-9999,119.44212,-9999,128.522515,-9999,114.669092,-9999,-9999,-9999,134.576112,-9999,134.41884
1986,2/21/2013,120.722689,-9999,113.621354,-9999,110.24531,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,116.473529,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,117.69589,-9999,121.886842,-9999,120.606273,-9999,-9999,124.91364,-9999,121.537596,-9999,158.674084,-9999,115.775038,-9999,119.151082,-9999,-9999,159.372576,120.839104,-9999,-9999,104.308128,124.797225,-9999,-9999
1987,2/23/2013,120.140612,-9999,120.606273,-9999,120.373443,-9999,-9999,-9999,-9999,-9999,-9999,135.274604,-9999,-9999,-9999,-9999,116.124284,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,123.16741,-9999,118.219759,-9999,127.125531,-9999,-9999,117.579475,-9999,133.644789,-9999,140.629709,-9999,108.033419,-9999,128.056854,115.425792,-9999,135.041773,121.071935,-9999,-9999,112.573616,-9999,111.23484,-9999
1988,2/25/2013,127.125531,-9999,123.16741,-9999,-9999,-9999,-9999,126.077794,-9999,-9999,-9999,113.854185,-9999,-9999,-9999,-9999,120.257027,-9999,-9999,109.022949,-9999,-9999,-9999,-9999,-9999,-9999,112.748239,113.679562,115.891453,-9999,-9999,-9999,123.050995,116.066076,-9999,111.467671,-9999,127.824023,-9999,147.265382,-9999,126.077794,-9999,-9999,106.985681,109.779648,150.990672,131.316483,-9999,-9999,116.415322,-9999,109.546818,143.074431
1989,2/27/2013,-9999,-9999,-9999,-9999,-9999,-9999,-9999,135.274604,-9999,-9999,-9999,136.788003,-9999,-9999,-9999,-9999,93.7143341,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,125.495717,-9999,-9999,-9999,120.140612,-9999,-9999,112.515409,-9999,139.814802,-9999,147.498213,-9999,114.028808,-9999,-9999,127.358362,154.250301,147.148967,-9999,-9999,-9999,109.139364,140.280463,110.710971,125.263344
1990,2/28/2013,122.585334,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,102.329068,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,106.751297,119.907781,137.835741,-9999,130.268745,-9999,106.403604,119.907781,-9999,127.009116,-9999,149.710104,-9999,149.360858,-9999,-9999,-9999,118.569005,-9999,118.569005,150.408596,137.60291,-9999,-9999,128.4061,123.283826,-9999,135.384863
1991,3/2/2013,120.257027,-9999,128.522515,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,104.657374,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,99.8481385,-9999,147.148967,-9999,112.515409,-9999,118.627213,-9999,-9999,129.453838,-9999,135.507435,-9999,151.107088,-9999,131.083652,-9999,109.721441,127.474777,-9999,143.772922,126.194209,-9999,-9999,128.289685,-9999,-9999,-9999
1992,3/4/2013,120.606273,-9999,127.824023,-9999,-9999,-9999,-9999,127.009116,-9999,-9999,-9999,131.549314,-9999,-9999,-9999,-9999,122.585334,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,130.967237,-9999,123.400241,-9999,144.82066,-9999,-9999,145.053491,-9999,119.674951,-9999,157.859176,-9999,119.44212,-9999,-9999,131.083652,-9999,162.865035,137.37008,-9999,-9999,128.871761,-9999,106.461812,-9999
1993,3/6/2013,111.409463,-9999,102.503691,-9999,-9999,-9999,-9999,157.626346,-9999,-9999,-9999,155.298039,-9999,-9999,-9999,-9999,125.495717,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,118.394382,98.6910891,142.608769,-9999,-9999,-9999,148.196705,103.667844,-9999,147.265382,-9999,136.671588,-9999,155.53087,-9999,132.014975,-9999,-9999,155.298039,107.160304,166.008249,123.865902,-9999,-9999,138.068572,120.140612,118.161552,128.982112
1994,3/7/2013,120.606273,-9999,133.761205,-9999,140.396878,-9999,-9999,156.229362,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,118.219759,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,115.047442,-9999,-9999,147.731043,-9999,-9999,115.71683,-9999,155.414455,-9999,122.119673,-9999,135.740265,-9999,159.954652,-9999,128.988177,-9999,127.125531,-9999,123.633072,-9999,-9999,-9999,133.87762,-9999,151.425993
1995,3/9/2013,135.158189,-9999,127.940439,-9999,118.277967,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,103.784259,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,156.695023,-9999,132.713467,-9999,144.354999,-9999,-9999,145.751983,-9999,134.692527,-9999,157.626346,-9999,136.205927,-9999,108.382665,-9999,127.009116,163.330697,-9999,-9999,-9999,143.423676,133.761205,-9999,-9999
1996,3/11/2013,128.755346,-9999,125.844963,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,148.778781,-9999,-9999,-9999,-9999,120.722689,-9999,-9999,-9999,-9999,151.572749,-9999,-9999,-9999,-9999,-9999,-9999,151.339918,-9999,123.633072,-9999,153.318979,-9999,-9999,144.704245,-9999,139.11631,-9999,156.462193,-9999,146.450475,-9999,135.041773,146.916136,-9999,159.605406,166.47391,-9999,-9999,140.280463,-9999,-9999,-9999
1997,3/13/2013,125.612132,-9999,-9999,-9999,-9999,-9999,-9999,146.101229,-9999,-9999,-9999,138.417818,-9999,-9999,-9999,-9999,109.372195,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,131.665729,-9999,-9999,-9999,143.889338,-9999,-9999,131.665729,-9999,137.137249,-9999,138.650648,-9999,99.7679308,-9999,-9999,138.650648,-9999,127.009116,152.387656,-9999,-9999,135.041773,-9999,161.235221,159.488991
1998,3/15/2013,-9999,-9999,-9999,-9999,-9999,-9999,-9999,166.24108,-9999,-9999,-9999,124.797225,-9999,-9999,-9999,-9999,137.020834,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,131.432898,-9999,-9999,-9999,132.13139,-9999,-9999,132.014975,-9999,140.047632,-9999,140.280463,-9999,129.570253,-9999,-9999,137.486495,132.480636,144.58783,-9999,-9999,-9999,112.922862,131.782144,148.31312,166.023163
1999,3/16/2013,139.232725,-9999,154.715963,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,157.044269,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,155.53087,140.978955,144.354999,-9999,156.229362,-9999,127.125531,140.978955,-9999,136.555173,-9999,127.125531,-9999,137.952156,-9999,127.125531,-9999,159.372576,-9999,142.492354,-9999,145.169906,-9999,-9999,139.814802,139.34914,-9999,147.582529
2000,3/18/2013,128.871761,-9999,-9999,-9999,-9999,-9999,-9999,147.148967,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,146.33406,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,140.280463,-9999,130.617991,-9999,146.56689,-9999,-9999,134.925358,-9999,148.662366,-9999,149.360858,-9999,-9999,-9999,132.247806,-9999,-9999,149.011612,140.396878,-9999,-9999,130.967237,-9999,-9999,-9999
2001,3/20/2013,114.7273,-9999,130.501576,-9999,-9999,-9999,-9999,142.492354,-9999,-9999,-9999,143.423676,-9999,-9999,-9999,-9999,113.621354,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,133.87762,-9999,113.737769,-9999,134.343281,-9999,-9999,144.005753,-9999,126.65987,-9999,133.528374,-9999,103.376806,-9999,-9999,139.581971,-9999,130.035914,134.808943,-9999,-9999,124.447979,-9999,157.626346,-9999
2002,3/22/2013,172.643922,-9999,-9999,-9999,-9999,-9999,-9999,160.653144,-9999,-9999,-9999,138.417818,-9999,-9999,-9999,-9999,120.373443,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,129.453838,-9999,-9999,-9999,132.13139,-9999,-9999,127.125531,-9999,142.375939,-9999,128.638931,-9999,119.674951,-9999,-9999,138.650648,-9999,145.169906,-9999,-9999,-9999,116.240699,-9999,156.462193,158.78874
2003,3/25/2013,141.444616,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,104.890205,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,141.793862,-9999,141.328201,-9999,134.808943,-9999,-9999,130.38516,-9999,145.053491,-9999,164.960511,-9999,141.910277,-9999,-9999,-9999,-9999,164.029188,141.910277,-9999,-9999,136.089511,-9999,-9999,-9999
2004,3/27/2013,127.707608,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,149.244443,-9999,-9999,-9999,-9999,120.257027,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,149.360858,-9999,125.844963,-9999,151.107088,-9999,-9999,145.984814,-9999,122.93458,-9999,150.05935,-9999,139.814802,-9999,118.510798,115.134753,-9999,147.614628,111.642294,-9999,-9999,139.34914,-9999,-9999,-9999
2005,3/29/2013,185.100362,-9999,-9999,-9999,-9999,-9999,-9999,146.33406,-9999,-9999,-9999,136.904418,-9999,-9999,-9999,-9999,122.818165,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,142.608769,-9999,-9999,-9999,140.629709,-9999,-9999,137.835741,-9999,138.883479,-9999,132.829882,-9999,112.922862,-9999,-9999,127.009116,-9999,149.826519,-9999,-9999,-9999,137.486495,-9999,116.589945,141.793862
2006,3/31/2013,-9999,-9999,-9999,-9999,-9999,-9999,-9999,149.942935,-9999,-9999,-9999,149.593689,-9999,-9999,-9999,-9999,116.066076,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,132.713467,-9999,-9999,-9999,147.265382,-9999,-9999,138.767064,-9999,151.572749,-9999,152.504072,-9999,118.685421,-9999,-9999,125.146471,-9999,157.626346,-9999,-9999,-9999,127.824023,-9999,139.814802,161.518106
2007,4/1/2013,138.883479,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,109.546818,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,130.15233,-9999,145.751983,-9999,131.200068,-9999,-9999,152.154826,-9999,133.994035,-9999,161.235221,-9999,104.366336,-9999,125.146471,-9999,-9999,171.363354,-9999,-9999,-9999,127.125531,-9999,-9999,158.771151
2008,4/3/2013,162.050128,-9999,-9999,-9999,-9999,-9999,-9999,128.4061,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,108.208042,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,117.288437,-9999,154.017471,-9999,153.435394,-9999,-9999,144.005753,-9999,126.776285,-9999,133.295543,-9999,133.295543,-9999,144.122168,-9999,-9999,-9999,149.244443,-9999,-9999,122.701749,-9999,-9999,-9999
2009,4/5/2013,135.274604,-9999,-9999,-9999,-9999,-9999,-9999,144.122168,-9999,-9999,-9999,160.769559,-9999,-9999,-9999,-9999,139.931217,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,137.486495,-9999,132.713467,-9999,144.58783,-9999,-9999,137.37008,-9999,-9999,-9999,134.343281,-9999,142.492354,-9999,-9999,139.465556,-9999,-9999,120.722689,-9999,-9999,132.247806,-9999,139.465556,-9999
2010,4/7/2013,130.15233,-9999,-9999,-9999,-9999,-9999,-9999,128.988177,-9999,-9999,-9999,162.166543,-9999,-9999,-9999,-9999,110.187102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,135.158189,-9999,-9999,-9999,123.400241,-9999,-9999,119.791366,-9999,138.068572,-9999,111.875124,-9999,113.039277,-9999,-9999,149.128027,-9999,123.633072,-9999,-9999,-9999,131.083652,-9999,162.166543,154.580236
2011,4/8/2013,129.803084,-9999,-9999,-9999,-9999,-9999,-9999,150.874257,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,129.221007,-9999,-9999,-9999,-9999,119.20929,-9999,134.459697,-9999,137.719326,-9999,149.710104,-9999,-9999,-9999,-9999,134.343281,-9999,-9999,-9999,-9999,-9999,-9999,160.499609
